DOI,Título,Autores,Año,Citas,Revista
10.1515/jaiscr-2015-0017,On Merging and Dividing Social Graphs,Pascal Held and Alexander Dockhorn and Rudolf Kruse,2015,5,Journal of Artificial Intelligence and Soft Computing Research
10.1515/jaiscr-2017-0012,MIDACO Parallelization Scalability on 200 MINLP Benchmarks,Martin Schlueter and Masaharu Munetomo,2017,3,Journal of Artificial Intelligence and Soft Computing Research
10.1515/jaiscr-2015-0021,Evolutionary Stable Strategies In Networked Games: The Influence Of Topology,Dharshana Kasthurirathna and Mahendra Piraveenan and Shahadat Uddin,2015,14,Journal of Artificial Intelligence and Soft Computing Research
10.1515/jaiscr-2018-0020,The Least Eigenvalue of the Graphs Whose Complements Are Connected and Have Pendent Paths,Chen Wang and Guidong Yu and Wei Sun and Jinde Cao,2018,4,Journal of Artificial Intelligence and Soft Computing Research
10.2478/jaiscr-2020-0015,Detecting Visual Objects by Edge Crawling,Rafał Grycuk and Adam Wojciechowski and Wei Wei and Agnieszka Siwocha,2020,8,Journal of Artificial Intelligence and Soft Computing Research
10.1515/jaiscr-2015-0007,New Ranking Method For Fuzzy Numbers By Their Expansion Center,Zhenyuan Wang and Li Zhang-Westmant,2014,5,Journal of Artificial Intelligence and Soft Computing Research
10.1515/jaiscr-2018-0001,Self-Assimilation for Solving Excessive Information Acquisition in Potential Learning,Ryotaro Kamimura and Tsubasa Kitago,2018,1,Journal of Artificial Intelligence and Soft Computing Research
10.1515/jaiscr-2018-0006,Simulation and Experimental Evaluation of the EKF Simultaneous Localization and Mapping Algorithm on the Wifibot Mobile Robot,Noura Ayadi and Nabil Derbel and Nicolas Morette and Cyril Novales and Gérard Poisson,2018,4,Journal of Artificial Intelligence and Soft Computing Research
10.1515/jaiscr-2015-0033,Order Estimation of Japanese Paragraphs by Supervised Machine Learning and Various Textual Features,Masaki Murata and Satoshi Ito and Masato Tokuhisa and Qing Ma,2015,10,Journal of Artificial Intelligence and Soft Computing Research
10.1515/jaiscr-2015-0016,Common Driving Notification Protocol Based on Classified Driving Behavior for Cooperation Intelligent Autonomous Vehicle Using Vehicular Ad-Hoc Network Technology,Che-Hung Lin and Fang-Yan Dong and Kaoru Hirota,2015,4,Journal of Artificial Intelligence and Soft Computing Research
10.1515/jaiscr-2015-0025,A New Approach For Discovering Top-K Sequential Patterns Based On The Variety Of Items,Shigeaki Sakurai and Minoru Nishizawa,2015,14,Journal of Artificial Intelligence and Soft Computing Research
10.1515/jaiscr-2018-0015,Complex-Valued Associative Memories with Projection and Iterative Learning Rules,Teijiro Isokawa and Hiroki Yamamoto and Haruhiko Nishimura and Takayuki Yumoto and Naotake Kamiura and Nobuyuki Matsui,2018,11,Journal of Artificial Intelligence and Soft Computing Research
10.2478/jaiscr-2014-0023,Maximising Accuracy and Efficiency of Traffic Accident Prediction Combining Information Mining with Computational Intelligence Approaches and Decision Trees,Tatiana Tambouratzis and Dora Souliou and Miltiadis Chalikias and Andreas Gregoriades,2014,14,Journal of Artificial Intelligence and Soft Computing Research
10.1515/jaiscr-2015-0014,Realtime Motion Assessment For Rehabilitation Exercises: Integration Of Kinematic Modeling With Fuzzy Inference,Wenbing Zhao and Roanna Lun and Deborah D. Espy and M. Ann Reinthal,2014,38,Journal of Artificial Intelligence and Soft Computing Research
10.1515/jaiscr-2015-0006,GPFIS-Control: A Genetic Fuzzy System For Control Tasks,Adriano S. Koshiyama and Marley M. B. R. Vellasco and Ricardo Tanscheit,2014,13,Journal of Artificial Intelligence and Soft Computing Research
10.1515/jaiscr-2015-0012,Temporal Analysis Of Adaptive Face Recognition,Zahid Akhtar and Ajita Rattani and Gian Luca Foresti,2014,7,Journal of Artificial Intelligence and Soft Computing Research
10.1515/jaiscr-2015-0008,Repulsive Self-Adaptive Acceleration Particle Swarm Optimization Approach,Simone A. Ludwig,2014,8,Journal of Artificial Intelligence and Soft Computing Research
10.1515/jaiscr-2017-0017,A Machine Learning Approach for the Segmentation of Driving Maneuvers and its Application in Autonomous Parking,Gennaro Notomista and Michael Botsch,2017,14,Journal of Artificial Intelligence and Soft Computing Research
10.1515/jaiscr-2015-0029,Risk Assessment For Industrial Control Systems Quantifying Availability Using Mean Failure Cost (MFC),Qian Chen and Robert K. Abercrombie and Frederick T. Sheldon,2015,15,Journal of Artificial Intelligence and Soft Computing Research
10.1515/jaiscr-2018-0010,Learning Structures of Conceptual Models from Observed Dynamics Using Evolutionary Echo State Networks,Hassan Abdelbari and Kamran Shafi,2018,6,Journal of Artificial Intelligence and Soft Computing Research
10.1515/jaiscr-2017-0008,Rule Based Networks: An Efficient and Interpretable Representation of Computational Models,Han Liu and Alexander Gegov and Mihaela Cocea,2017,24,Journal of Artificial Intelligence and Soft Computing Research
10.1515/jaiscr-2015-0018,An Emotional Expression Model for Educational-Support Robots,Felix Jimenez and Tomohiro Yoshikawa and Takeshi Furuhashi and Masayoshi Kanoh,2015,23,Journal of Artificial Intelligence and Soft Computing Research
