DOI,Título,Autores,Año,Citas,Revista
10.1016/s0169-023x(15)00061-0,Editorial Board,,2015,0,Data &amp; Knowledge Engineering
10.1016/s0169-023x(13)00094-3,Editorial Board,,2013,0,Data &amp; Knowledge Engineering
10.1016/s0169-023x(03)00120-4,Adaptive cell-based index for moving objects,Wonik Choi and Bongki Moon and Sukho Lee,2004,14,Data &amp; Knowledge Engineering
10.1016/j.datak.2013.03.001,Preface,Yacine Rezgui and Elisabeth Métais,2013,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2009.10.010,Structure of morphologically expanded queries: A genetic algorithm approach,Lourdes Araujo and Hugo Zaragoza and Jose R. Pérez-Agüera and Joaquín Pérez-Iglesias,2010,15,Data &amp; Knowledge Engineering
10.1016/s0169-023x(18)30230-1,Editorial Board,,2018,0,Data &amp; Knowledge Engineering
10.1016/s0169-023x(99)00048-8,Explanatory capability of enterprise models,Marite Kirikova,2000,16,Data &amp; Knowledge Engineering
10.1016/s0169-023x(05)00131-x,IFC - Inside Front Cover - Editorial Board,,2005,0,Data &amp; Knowledge Engineering
10.1016/s0169-023x(02)00139-8,Data integration over the Web,Z. Bellahsene,2003,3,Data &amp; Knowledge Engineering
10.1016/s0169-023x(07)00077-8,IFC - Editorial Board,,2007,0,Data &amp; Knowledge Engineering
10.1016/s0169-023x(01)00025-8,Easy definition of new facets in the frame-based language Objlog+,Colette Faucher,2001,2,Data &amp; Knowledge Engineering
10.1016/s0169-023x(05)00008-x,Subject index to volume 53,,2005,0,Data &amp; Knowledge Engineering
10.1016/s0169-023x(22)00017-9,Editorial Board,,2022,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2017.09.003,The Merkurion approach for similarity searching optimization in Database Management Systems,Marcos V.N. Bedo and Daniel S. Kaster and Agma J.M. Traina and Caetano Traina Jr.,2018,1,Data &amp; Knowledge Engineering
10.1016/j.datak.2013.03.004,Scalable continual top-k keyword search in relational databases,Yanwei Xu and Jihong Guan and Fengrong Li and Shuigeng Zhou,2013,14,Data &amp; Knowledge Engineering
10.1016/j.datak.2017.07.009,Disclosure risk reduction for generalized linear model output in a remote analysis system,Atikur R. Khan and Christine M. O'Keefe,2017,2,Data &amp; Knowledge Engineering
10.1016/j.datak.2018.02.005,A hybrid logic for XML reference constraints,Carlo Combi and Andrea Masini and Barbara Oliboni and Margherita Zorzi,2018,1,Data &amp; Knowledge Engineering
10.1016/j.datak.2019.101752,Editorial Board,,2019,0,Data &amp; Knowledge Engineering
10.1016/s0169-023x(09)00156-6,IFC - Editorial Board,,2009,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2019.101729,An efficient and scalable multi-dimensional indexing scheme for modular data centers,Yuanning Gao and Xiaofeng Gao and Yichen Zhu and Guihai Chen,2019,0,Data &amp; Knowledge Engineering
10.1016/s0169-023x(08)00122-5,IFC - Editorial Board,,2008,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2011.10.003,The extension-based inference algorithm for pD*,Övünç Öztürk and Tuğba Özacar and Murat Osman Ünalır,2012,0,Data &amp; Knowledge Engineering
10.1016/s0169-023x(01)00013-1,Natural Language for Data Bases (NLDB '00),Elisabeth Métais,2001,0,Data &amp; Knowledge Engineering
10.1016/s0169-023x(07)00052-3,IFC - Editorial Board,,2007,0,Data &amp; Knowledge Engineering
10.1016/s0169-023x(05)00046-7,Editorial board,,2005,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2007.07.007,PeRSSonal’s core functionality evaluation: Enhancing text labeling through personalized summaries,Christos Bouras and Vassilis Poulopoulos and Vassilis Tsogkas,2008,18,Data &amp; Knowledge Engineering
10.1016/j.datak.2007.09.009,Efficient and compact indexing structure for processing of spatial queries in line-based databases,Hung-Yi Lin,2008,7,Data &amp; Knowledge Engineering
10.1016/j.datak.2022.102138,A novel approach for Credit-Based Resource Aware Load Balancing algorithm (CB-RALB-SA) for scheduling jobs in cloud computing,Abhikriti Narwal and Sunita Dhingra,2023,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2012.06.006,Categorization of malicious behaviors using ontology-based cognitive agents,Umar Manzoor and Samia Nefti and Yacine Rezgui,2013,9,Data &amp; Knowledge Engineering
10.1016/j.datak.2004.04.002,CITRIS and data and knowledge engineering: What is old and what is new?,Ruzena Bajcsy and Rick McGeer,2004,0,Data &amp; Knowledge Engineering
10.1016/s0169-023x(02)00128-3,Consistent policy enforcement in distributed systems using mobile policies,Susan Chapin and Don Faatz and Sushil Jajodia and Amgad Fayad,2002,1,Data &amp; Knowledge Engineering
10.1016/s0169-023x(99)00030-0,Ramification analysis using causal mapping,Anthony Hunter,2000,6,Data &amp; Knowledge Engineering
10.1016/s0169-023x(11)00006-1,Editorial Board,,2011,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2011.02.001,Guest editorial: Business process management,Umeshwar Dayal and Johann Eder and Hajo A. Reijers,2011,0,Data &amp; Knowledge Engineering
10.1016/s0169-023x(02)00194-5,On transformation of authorization policies,Yun Bai and Vijay Varadharajan,2003,7,Data &amp; Knowledge Engineering
10.1016/j.datak.2006.08.001,Processing partially specified queries over high-dimensional databases,Byunggu Yu and Thomas Bailey,2007,5,Data &amp; Knowledge Engineering
10.1016/j.datak.2007.09.013,XML twig pattern matching using version tree,Xin Wu and Guiquan Liu,2008,14,Data &amp; Knowledge Engineering
10.1016/s0169-023x(99)00045-2,Efficient computation of a proximity matching in spatial databases,Xuemin Lin and Xiaomei Zhou and Chengfei Liu,2000,7,Data &amp; Knowledge Engineering
10.1016/s0169-023x(06)00004-8,Inside Front Cover - Editorial Board,,2006,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2007.12.003,Designing evolving user profile in e-CRM with dynamic clustering of Web documents,Iraj Mahdavi and Namjae Cho and Babak Shirazi and Navid Sahebjamnia,2008,28,Data &amp; Knowledge Engineering
10.1016/j.datak.2004.03.005,A unified behavioural model and a contract language for extended enterprise,P.F. Linington and Z. Milosevic and J. Cole and S. Gibson and S. Kulkarni and S. Neal,2004,40,Data &amp; Knowledge Engineering
10.1016/j.datak.2003.10.006,Finding aliases on the web using latent semantic analysis,Vinay Bhat and Tim Oates and Vishal Shanbhag and Charles Nicholas,2004,11,Data &amp; Knowledge Engineering
10.1016/j.datak.2008.10.003,Towards the automated verification of semi-structured documents,Franz Weitl and Mirjana Jakšić and Burkhard Freitag,2009,5,Data &amp; Knowledge Engineering
10.1016/s0169-023x(00)00055-0,TBAR: An efficient method for association rule mining in relational databases,Fernando Berzal and Juan-Carlos Cubero and Nicolás Marı́n and José-Marı́a Serrano,2001,64,Data &amp; Knowledge Engineering
10.1016/s0169-023x(02)00047-2,Special issue NLDB '01,Ana M. Moreno-Capuchino and Reind P. van de Riet,2002,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2007.02.005,A knowledge representation model for the nuclear power generation domain,Thiago Tinoco Pires,2007,1,Data &amp; Knowledge Engineering
10.1016/j.datak.2010.07.011,Saving space and time using index merging,Lubomir Stanchev and Grant Weddell,2010,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2009.11.001,A new look at generating multi-join continuous query plans: A qualified plan generation problem,Yali Zhu and Venkatesh Raghavan and Elke A. Rundensteiner,2010,3,Data &amp; Knowledge Engineering
10.1016/s0169-023x(01)00045-3,A semantical perspective on verification of knowledge,Paul Leemans and Jan Treur and Mark Willems,2002,9,Data &amp; Knowledge Engineering
10.1016/s0169-023x(10)00006-6,IFC - Editorial Board,,2010,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2012.02.002,CITOM: An incremental construction of multilingual topic maps,Nebrasse Ellouze and Nadira Lammari and Elisabeth Métais,2012,5,Data &amp; Knowledge Engineering
10.1016/s0169-023x(11)00085-1,Editorial Board,,2011,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2010.02.007,Polynomial time queries over inconsistent databases with functional dependencies and foreign keys,Cristian Molinaro and Sergio Greco,2010,10,Data &amp; Knowledge Engineering
10.1016/j.datak.2015.06.003,Exploiting semantics for XML keyword search,Thuy Ngoc Le and Zhifeng Bao and Tok Wang Ling,2015,4,Data &amp; Knowledge Engineering
10.1016/j.datak.2019.05.003,SubspaceDB : In-database subspace clustering for analytical query processing,Sandhya Harikumar and M.R. Kaimal,2019,4,Data &amp; Knowledge Engineering
10.1016/j.datak.2006.03.004,Optimization of nested XQuery expressions with orderby clauses,Song Wang and Elke A. Rundensteiner and Murali Mani,2007,6,Data &amp; Knowledge Engineering
10.1016/s0169-023x(03)00092-2,A framework for abstracting data sources having heterogeneous representation formats,D. Rosaci and G. Terracina and D. Ursino,2004,6,Data &amp; Knowledge Engineering
10.1016/s0169-023x(02)00127-1,Protection and administration of XML data sources,Elisa Bertino and Silvana Castano and Elena Ferrari and Marco Mesiti,2002,27,Data &amp; Knowledge Engineering
10.1016/s0169-023x(01)00046-5,Extracting ontological concepts for tendering conceptual structures,Ahmad Kayed and Robert M. Colomb,2002,28,Data &amp; Knowledge Engineering
10.1016/j.datak.2010.03.007,Ranking bias in deep web size estimation using capture recapture method,Jianguo Lu,2010,9,Data &amp; Knowledge Engineering
10.1016/j.datak.2007.12.005,An efficient sanitization algorithm for balancing information privacy and knowledge discovery in association patterns mining,En Tzu Wang and Guanling Lee,2008,18,Data &amp; Knowledge Engineering
10.1016/j.datak.2004.10.004,Automating the extraction of data from HTML tables with unknown structure,David W. Embley and Cui Tao and Stephen W. Liddle,2005,45,Data &amp; Knowledge Engineering
10.1016/j.datak.2004.08.003,An approximate algorithm for top-k closest pairs join query in large high dimensional data,Fabrizio Angiulli and Clara Pizzuti,2005,12,Data &amp; Knowledge Engineering
10.1016/s0169-023x(02)00036-8,DKE 40,P.P.S Chen and R.P. van de Riet,2002,0,Data &amp; Knowledge Engineering
10.1016/s0169-023x(04)00115-6,Editorial board,,2004,0,Data &amp; Knowledge Engineering
10.1016/s0169-023x(06)00145-5,Editorial Board,,2006,0,Data &amp; Knowledge Engineering
10.1016/s0169-023x(00)00033-1,A framework for programming multiversion databases,Stéphane Gançarski and Geneviève Jomier,2001,8,Data &amp; Knowledge Engineering
10.1016/s0169-023x(04)00012-6,Subject index to volume 48,,2004,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2018.12.004,Core discovery in hidden networks,Panagiotis Strouthopoulos and Apostolos N. Papadopoulos,2019,1,Data &amp; Knowledge Engineering
10.1016/j.datak.2010.11.004,Corrigendum to “BioDB: An ontology-enhanced information system for heterogeneous biological information” [Data &amp; Knowledge Engineering 69 (11) (2010) 1084–1102],Amarnath Gupta and Christopher Condit and Xufei Qian,2011,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2004.04.003,Domains of locality,Aravind K. Joshi,2004,1,Data &amp; Knowledge Engineering
10.1016/s0169-023x(06)00176-5,Subject index to volume 59,,2006,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2006.10.008,Progressive ranking of range aggregates,Hua-Gang Li and Hailing Yu and Divyakant Agrawal and Amr El Abbadi,2007,5,Data &amp; Knowledge Engineering
10.1016/j.datak.2016.03.002,Erratum to ‘An efficient top-k query processing framework in mobile sensor networks’ [Data Knowl. Eng. 102 (2016) 78–95],Heejung Yang and Chin-Wan Chung and Myoung Ho Kim,2016,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2021.101895,Seamless conceptual modeling of processes with transactional and analytical data,Carlo Combi and Barbara Oliboni and Mathias Weske and Francesca Zerbato,2021,1,Data &amp; Knowledge Engineering
10.1016/j.datak.2015.07.001,Application of natural language to information systems (NLDB'14),Elisabeth Métais and Mathieu Roche and Maguelonne Teisseire,2015,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2015.07.009,Revisiting distance-based record linkage for privacy-preserving release of statistical datasets,Javier Herranz and Jordi Nin and Pablo Rodríguez and Tamir Tassa,2015,11,Data &amp; Knowledge Engineering
10.1016/j.datak.2005.03.006,Conceptual query expansion,F.A. Grootjen and Th.P. van der Weide,2006,44,Data &amp; Knowledge Engineering
10.1016/s0169-023x(16)30190-2,Editorial Board,,2016,0,Data &amp; Knowledge Engineering
10.1016/s0169-023x(03)00147-2,Subject index,,2003,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2009.02.001,An optimal workload-based data allocation approach for multidisk databases,Ming-Hua Lin,2009,4,Data &amp; Knowledge Engineering
10.1016/s0169-023x(00)00037-9,The use of metaphorical structures for internet sites,Bernhard Thalheim and Antje Düsterhöft,2000,15,Data &amp; Knowledge Engineering
10.1016/j.datak.2007.07.003,Constructing customized process views,Rik Eshuis and Paul Grefen,2008,112,Data &amp; Knowledge Engineering
10.1016/j.datak.2021.101897,Discovering business process simulation models in the presence of multitasking and availability constraints,Bedilia Estrada-Torres and Manuel Camargo and Marlon Dumas and Luciano García-Bañuelos and Ibrahim Mahdy and Maksym Yerokhin,2021,11,Data &amp; Knowledge Engineering
10.1016/s0169-023x(01)00053-2,Author index to volume,,2001,0,Data &amp; Knowledge Engineering
10.1016/s0169-023x(12)00030-4,Editorial Board,,2012,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2009.07.010,A survey on summarizability issues in multidimensional modeling,Jose-Norberto Mazón and Jens Lechtenbörger and Juan Trujillo,2009,69,Data &amp; Knowledge Engineering
10.1016/s0169-023x(11)00108-x,Editorial Board,,2011,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2017.09.004,ZNS - Efficient query processing with ZurichNoSQL,Kurt Stockinger and Richard Bödi and Jonas Heitz and Thomas Weinmann,2017,2,Data &amp; Knowledge Engineering
10.1016/j.datak.2003.10.007,Conceptual construction on incomplete survey data,Shouhong Wang and Hai Wang,2004,5,Data &amp; Knowledge Engineering
10.1016/j.datak.2005.05.001,QoS-oriented negotiation in disk subsystems,Konstantina Stoupa and Athena Vakali,2006,2,Data &amp; Knowledge Engineering
10.1016/j.datak.2004.11.003,Clustering documents into a web directory for bootstrapping a supervised classification,Giordano Adami and Paolo Avesani and Diego Sona,2005,16,Data &amp; Knowledge Engineering
10.1016/j.datak.2011.01.007,Symbolic abstraction and deadlock-freeness verification of inter-enterprise processes,Kais Klai and Samir Tata and Jörg Desel,2011,14,Data &amp; Knowledge Engineering
10.1016/s0169-023x(00)00005-7,STIRDAT: A system tightly integrating relational databases and a theorem prover,Lila Rao and Han Reichgelt,2000,0,Data &amp; Knowledge Engineering
10.1016/s0169-023x(02)00129-5,Wrappers––a mechanism to support state-based authorisation in Web applications,M.S. Olivier and Ehud Gudes,2002,2,Data &amp; Knowledge Engineering
10.1016/s0169-023x(00)00006-9,Index set: A practical indexing scheme for object database systems,Jung-Ho Ahn and Ha-Joo Song and Hyoung-Joo Kim,2000,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2007.09.005,Call for papers – CAISE’08,,2007,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2005.05.008,Indexing graph-structured XML data for efficient structural join operation,Qun Chen and Andrew Lim and Kian Win Ong and Ji Qing Tang,2006,2,Data &amp; Knowledge Engineering
10.1016/s0169-023x(11)00100-5,Editorial Board,,2011,0,Data &amp; Knowledge Engineering
10.1016/s0169-023x(02)00183-0,Editorial Board,,2003,0,Data &amp; Knowledge Engineering
10.1016/s0169-023x(05)00007-8,Author index to volume 53,,2005,0,Data &amp; Knowledge Engineering
10.1016/s0169-023x(03)00067-3,Estimating the quality of answers when querying over description logic ontologies,Martin Peim and Enrico Franconi and Norman W. Paton,2003,4,Data &amp; Knowledge Engineering
10.1016/s0169-023x(03)00098-3,Author index to volume 46,,2003,0,Data &amp; Knowledge Engineering
10.1016/s0169-023x(00)00054-9,Index,,2001,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2017.07.004,Enhancing portfolio return based on sentiment-of-topic,Victor W. Chu and Raymond K. Wong and Fang Chen and Ivan Ho and Joe Lee,2019,2,Data &amp; Knowledge Engineering
10.1016/j.datak.2022.102105,Multi-Layer Hybrid (MLH) balancing technique: A combined approach to remove data imbalance,Muhammad Tanveer Islam and Hossen A. Mustafa,2023,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2022.102107,A social and technical sustainability requirements catalogue,Ana Moreira and João Araújo and Catarina Gralha and Miguel Goulão and Isabel Sofia Brito and Diogo Albuquerque,2023,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2008.06.009,A new approach on indexing mobile objects on the plane,S. Sioutas and K. Tsakalidis and K. Tsichlas and C. Makris and Y. Manolopoulos,2008,6,Data &amp; Knowledge Engineering
10.1016/j.datak.2007.06.001,CM-tree: A dynamic clustered index for similarity search in metric databases,Lior Aronovich and Israel Spiegler,2007,22,Data &amp; Knowledge Engineering
10.1016/s0169-023x(09)00177-3,IFC - Editorial Board,,2010,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2020.101833,PRESS: A personalised approach for mining top-k groups of objects with subspace similarity,Tahrima Hashem and Lida Rashidi and Lars Kulik and James Bailey,2020,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2023.102154,DLBench+: A benchmark for quantitative and qualitative data lake assessment,Pegdwendé N. Sawadogo and Jérôme Darmont,2023,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2013.06.004,An autonomic ontology-based approach to manage information in home-based scenarios: From theory to practice,N. Lasierra and A. Alesanco and D. O'Sullivan and J. García,2013,20,Data &amp; Knowledge Engineering
10.1016/j.datak.2006.03.011,Efficient query execution on broadcasted index tree structures,Susanne Hambrusch and Chuan-Ming Liu and Walid G. Aref and Sunil Prabhakar,2007,9,Data &amp; Knowledge Engineering
10.1016/j.datak.2019.01.001,An active learning approach to build adaptive cost models for web services,Matteo Golfarelli and Simone Graziani and Stefano Rizzi,2019,1,Data &amp; Knowledge Engineering
10.1016/j.datak.2009.05.001,Sweeping the disjunctive search space towards mining new exact concise representations of frequent itemsets,T. Hamrouni and S. Ben Yahia and E. Mephu Nguifo,2009,20,Data &amp; Knowledge Engineering
10.1016/j.datak.2007.04.007,Querying through a user interface,James F. Terwilliger and Lois M.L. Delcambre and Judith Logan,2007,9,Data &amp; Knowledge Engineering
10.1016/j.datak.2011.01.003,Generating operation specifications from UML class diagrams: A model transformation approach,Manoli Albert and Jordi Cabot and Cristina Gómez and Vicente Pelechano,2011,16,Data &amp; Knowledge Engineering
10.1016/j.datak.2010.01.003,The measurement of perceived ontological deficiencies of conceptual modeling grammars,Jan Recker and Michael Rosemann,2010,18,Data &amp; Knowledge Engineering
10.1016/j.datak.2011.07.007,An approximate duplicate elimination in RFID data streams,Chun-Hee Lee and Chin-Wan Chung,2011,13,Data &amp; Knowledge Engineering
10.1016/j.datak.2012.03.001,PISA: A framework for multiagent classification using argumentation,Maya Wardeh and Frans Coenen and Trevor Bench Capon,2012,9,Data &amp; Knowledge Engineering
10.1016/j.datak.2023.102146,Retraction notice to “Pollen risk levels prediction from multi-source historical data” [Data Knowl. Eng. 142 (2022) 102096],Esso-Ridah Bleza and Valérie Monbet and Pierre-François Marteau,2023,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2021.101950,Selecting databases for Polyglot Persistence applications,Noa Roy-Hubara and Peretz Shoval and Arnon Sturm,2022,2,Data &amp; Knowledge Engineering
10.1016/j.datak.2018.07.010,Accurate and efficient profile matching in knowledge bases,Jorge Martinez-Gil and Alejandra Lorena Paoletti and Gábor Rácz and Attila Sali and Klaus-Dieter Schewe,2018,4,Data &amp; Knowledge Engineering
10.1016/j.datak.2011.10.002,Knowledge hiding from tree and graph databases,Osman Abul and Harun Gökçe,2012,7,Data &amp; Knowledge Engineering
10.1016/j.datak.2019.101785,Utilizing adjacency of colleagues and type correlations for enhanced link prediction,Hyun Ji Jeong and Myoung Ho Kim,2020,2,Data &amp; Knowledge Engineering
10.1016/j.datak.2010.10.007,Enhancing the semantics of UML association redefinition,Pilar Nieto and Dolors Costal and Cristina Gómez,2011,7,Data &amp; Knowledge Engineering
10.1016/j.datak.2021.101973,Integrating Character-level and Word-level Representation for Affect in Arabic Tweets,Abdullah I. Alharbi and Phillip Smith and Mark Lee,2022,1,Data &amp; Knowledge Engineering
10.1016/j.datak.2007.07.001,Recent advances in preserving privacy when mining data,Francesco Bonchi and Bradley Malin and Yücel Saygin,2008,8,Data &amp; Knowledge Engineering
10.1016/j.datak.2006.06.012,Deriving static and dynamic concepts from software requirements using sophisticated tagging,Günther Fliedl and Christian Kop and Heinrich C. Mayr and Alexander Salbrechter and Jürgen Vöhringer and Georg Weber and Christian Winkler,2007,26,Data &amp; Knowledge Engineering
10.1016/j.datak.2008.06.008,A temporal object relational SQL language with attribute timestamping in a temporal transparency environment,Vo Thi Ngoc Chau and Suphamit Chittayasothorn,2008,8,Data &amp; Knowledge Engineering
10.1016/s0169-023x(01)00018-0,Using information extraction and natural language generation to answer e-mail,Leila Kosseim and Stéphane Beauregard and Guy Lapalme,2001,12,Data &amp; Knowledge Engineering
10.1016/j.datak.2022.102015,Matching and analysing conservation–restoration trajectories,Alaa Zreik and Zoubida Kedad,2022,1,Data &amp; Knowledge Engineering
10.1016/j.datak.2015.06.005,A conceptual modeling framework for network analytics,Qing Wang,2015,6,Data &amp; Knowledge Engineering
10.1016/j.datak.2022.102012,Ontologically correct taxonomies by construction,Jeferson O. Batista and João Paulo A. Almeida and Eduardo Zambon and Giancarlo Guizzardi,2022,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2022.101983,Chinese named-entity recognition via self-attention mechanism and position-aware influence propagation embedding,Bo Zhang and Kehao Liu and Haowen Wang and Maozhen Li and Jianguo Pan,2022,2,Data &amp; Knowledge Engineering
10.1016/s0169-023x(03)00020-x,Restructuring decision tables for elucidation of knowledge,Rattikorn Hewett and John Leuchner,2003,10,Data &amp; Knowledge Engineering
10.1016/j.datak.2019.06.005,An unsupervised blocking technique for more efficient record linkage,Kevin O’Hare and Anna Jurek-Loughrey and Cassio de Campos,2019,10,Data &amp; Knowledge Engineering
10.1016/j.datak.2006.01.013,ST-DBSCAN: An algorithm for clustering spatial–temporal data,Derya Birant and Alp Kut,2007,796,Data &amp; Knowledge Engineering
10.1016/j.datak.2007.06.009,Isolated items discarding strategy for discovering high utility itemsets,Yu-Chiang Li and Jieh-Shan Yeh and Chin-Chen Chang,2008,196,Data &amp; Knowledge Engineering
10.1016/s0169-023x(00)00034-3,Multiple abstraction levels in modelling product structures,Tomi Männistö and Hannu Peltonen and Timo Soininen and Reijo Sulonen,2001,23,Data &amp; Knowledge Engineering
10.1016/j.datak.2012.12.004,Arguing regulatory compliance of software requirements,Silvia Ingolfo and Alberto Siena and John Mylopoulos and Angelo Susi and Anna Perini,2013,28,Data &amp; Knowledge Engineering
10.1016/j.datak.2010.01.006,A methodology to learn ontological attributes from the Web,David Sánchez,2010,46,Data &amp; Knowledge Engineering
10.1016/j.datak.2009.04.011,An approach for temporal analysis of email data based on segmentation,Parvathi Chundi and Mahadevan Subramaniam and Dileep K. Vasireddy,2009,7,Data &amp; Knowledge Engineering
10.1016/j.datak.2005.03.007,Mining configurable enterprise information systems,M.H. Jansen-Vullers and W.M.P. van der Aalst and M. Rosemann,2006,17,Data &amp; Knowledge Engineering
10.1016/s0169-023x(00)00017-3,Mining multiple-level spatial association rules for objects with a broad boundary,Eliseo Clementini and Paolino Di Felice and Krzysztof Koperski,2000,48,Data &amp; Knowledge Engineering
10.1016/j.datak.2005.08.003,Hierarchies in a multidimensional model: From conceptual modeling to logical representation,E. Malinowski and E. Zimányi,2006,95,Data &amp; Knowledge Engineering
10.1016/j.datak.2008.03.004,A privacy preserving technique for distance-based classification with worst case privacy guarantees,Shibnath Mukherjee and Madhushri Banerjee and Zhiyuan Chen and Aryya Gangopadhyay,2008,16,Data &amp; Knowledge Engineering
10.1016/j.datak.2018.12.001,Multi-level medical knowledge formalization to support medical practice for chronic diseases,Aida Kamišalić and David Riaño and Suzana Kert and Tatjana Welzer and Lili Nemec Zlatolas,2019,3,Data &amp; Knowledge Engineering
10.1016/j.datak.2007.03.002,Adaptive similarity search in streaming time series with sliding windows,Maria Kontaki and Apostolos N. Papadopoulos and Yannis Manolopoulos,2007,15,Data &amp; Knowledge Engineering
10.1016/j.datak.2018.07.008,Evaluating the influence of parameter values on the performance of random subset feature selection algorithm on scientific data,D. Lakshmi Padmaja and B. Vishnuvardhan,2018,3,Data &amp; Knowledge Engineering
10.1016/j.datak.2009.02.016,RESTful Web service composition with BPEL for REST,Cesare Pautasso,2009,132,Data &amp; Knowledge Engineering
10.1016/j.datak.2008.11.002,The AMTEx approach in the medical document indexing and retrieval application,Angelos Hliaoutakis and Kaliope Zervanou and Euripides G.M. Petrakis,2009,26,Data &amp; Knowledge Engineering
10.1016/j.datak.2006.07.007,Personalisation of web information systems – A term rewriting approach,Klaus-Dieter Schewe and Bernhard Thalheim,2007,15,Data &amp; Knowledge Engineering
10.1016/j.datak.2009.08.002,Usability of upper level ontologies: The case of ResearchCyc,Jordi Conesa and Veda C. Storey and Vijayan Sugumaran,2010,20,Data &amp; Knowledge Engineering
10.1016/j.datak.2005.09.003,The ramification problem in temporal databases: Changing beliefs about the past,Nikos Papadakis and Grigoris Antoniou and Dimitris Plexousakis,2006,9,Data &amp; Knowledge Engineering
10.1016/j.datak.2011.01.004,Analysis on demand: Instantaneous soundness checking of industrial business process models,Dirk Fahland and Cédric Favre and Jana Koehler and Niels Lohmann and Hagen Völzer and Karsten Wolf,2011,105,Data &amp; Knowledge Engineering
10.1016/j.datak.2013.07.001,Application of implicit and explicit attribute based collaborative filtering and BIDE for learning resource recommendation,Mojtaba Salehi,2013,24,Data &amp; Knowledge Engineering
10.1016/s0169-023x(01)00030-1,Supporting ontological analysis of taxonomic relationships,Christopher Welty and Nicola Guarino,2001,174,Data &amp; Knowledge Engineering
10.1016/j.datak.2005.08.001,Spatio-temporal data warehouses using an adaptive cell-based approach,Wonik Choi and Dongseop Kwon and Sangjun Lee,2006,5,Data &amp; Knowledge Engineering
10.1016/j.datak.2008.02.001,An efficient algorithm for mining closed inter-transaction itemsets,Anthony J.T. Lee and Chun-Sheng Wang and Wan-Yu Weng and Yi-An Chen and Huei-Wen Wu,2008,39,Data &amp; Knowledge Engineering
10.1016/j.datak.2003.10.001,Fourth ACM International Workshop on Web Information and Data Management (WIDM 2002),Roger H.L. Chiang and Alberto H.F. Laender and Ee-Peng Lim,2004,1,Data &amp; Knowledge Engineering
10.1016/s0169-023x(02)00039-3,Smart card embedded information systems: a methodology for privacy oriented architectural design,C. Bolchini and F.A. Schreiber,2002,7,Data &amp; Knowledge Engineering
10.1016/j.datak.2009.02.005,Schema exchange: Generic mappings for transforming data and metadata,Paolo Papotti and Riccardo Torlone,2009,11,Data &amp; Knowledge Engineering
10.1016/s0169-023x(01)00048-9,Adding timestamps to the secure electronic auction protocol,Min-Shiang Hwang and Eric Jui-Lin Lu and Iuon-Chang Lin,2002,24,Data &amp; Knowledge Engineering
10.1016/j.datak.2006.06.008,Advances on natural language processing,R. Muñoz and A. Montoyo,2007,1,Data &amp; Knowledge Engineering
10.1016/j.datak.2015.07.008,Improving business process intelligence by observing object state transitions,Nico Herzberg and Andreas Meyer and Mathias Weske,2015,15,Data &amp; Knowledge Engineering
10.1016/j.datak.2006.06.010,Corpus-based semantic role approach in information retrieval,Paloma Moreda and Borja Navarro and Manuel Palomar,2007,21,Data &amp; Knowledge Engineering
10.1016/j.datak.2022.102094,Towards a better identification of Bitcoin actors by supervised learning,Rafael Ramos Tubino and Céline Robardet and Rémy Cazabet,2022,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2022.102098,Classifying encyclopedia articles: Comparing machine and deep learning methods and exploring their predictions,Alice Brenon and Ludovic Moncla and Katherine McDonough,2022,0,Data &amp; Knowledge Engineering
10.1016/j.datak.2017.08.003,A Fine‐Grained Distribution Approach for ETL Processes in Big Data Environments,Mahfoud Bala and Omar Boussaid and Zaia Alimazighi,2017,14,Data &amp; Knowledge Engineering
